Datetime,Date,Time,Station,Gate
2018-10-15 12:24:48,2018-10-15,12:24:48,SBW,G05
2018-10-15 12:25:02,2018-10-15,12:25:02,TPG,G21
2018-10-15 12:25:04,2018-10-15,12:25:04,BHC,G09
2018-10-15 12:25:08,2018-10-15,12:25:08,NOV,G10
2018-10-15 12:25:15,2018-10-15,12:25:15,SOM,G12
2018-10-15 12:25:18,2018-10-15,12:25:18,BNV,G06
2018-10-15 12:25:43,2018-10-15,12:25:43,YWT,G01
2018-10-15 12:25:55,2018-10-15,12:25:55,SOM,G15
2018-10-15 12:25:58,2018-10-15,12:25:58,BNL,G03
2018-10-15 12:26:01,2018-10-15,12:26:01,TIB,G02
2018-10-15 12:26:05,2018-10-15,12:26:05,LVR,G03
2018-10-15 12:26:05,2018-10-15,12:26:05,SBW,G02
2018-10-15 12:26:06,2018-10-15,12:26:06,ORC,G25
2018-10-15 12:26:14,2018-10-15,12:26:14,RFP,G09
2018-10-15 12:26:22,2018-10-15,12:26:22,RFP,G15
2018-10-15 12:26:34,2018-10-15,12:26:34,WDL,G11
2018-10-15 12:26:38,2018-10-15,12:26:38,ORC,G02
2018-10-15 12:26:39,2018-10-15,12:26:39,NOV,G07
2018-10-15 12:26:49,2018-10-15,12:26:49,LVR,G04
2018-10-15 12:27:03,2018-10-15,12:27:03,NOV,G10
2018-10-15 12:27:14,2018-10-15,12:27:14,NOV,G10
2018-10-15 12:27:24,2018-10-15,12:27:24,PYL,G06
2018-10-15 12:27:38,2018-10-15,12:27:38,NOV,G10
2018-10-15 12:28:10,2018-10-15,12:28:10,BHC,G09
2018-10-15 12:28:25,2018-10-15,12:28:25,AMK,G13
2018-10-15 12:28:29,2018-10-15,12:28:29,RDH,G03
2018-10-15 12:28:30,2018-10-15,12:28:30,CCK,G05
2018-10-15 12:28:37,2018-10-15,12:28:37,WDL,G12
2018-10-15 12:28:43,2018-10-15,12:28:43,SBW,G06
2018-10-15 12:28:59,2018-10-15,12:28:59,TAP,G01
2018-10-15 12:29:07,2018-10-15,12:29:07,BGB,G02
2018-10-15 12:29:07,2018-10-15,12:29:07,BGS,G05
2018-10-15 12:29:13,2018-10-15,12:29:13,NEW,G01
2018-10-15 12:29:24,2018-10-15,12:29:24,TAP,G10
2018-10-15 12:29:24,2018-10-15,12:29:24,JUR,G02
2018-10-15 12:29:24,2018-10-15,12:29:24,RFP,G10
2018-10-15 12:29:34,2018-10-15,12:29:34,CCK,G14
2018-10-15 12:29:34,2018-10-15,12:29:34,ADM,G12
2018-10-15 12:30:03,2018-10-15,12:30:03,KTB,G04
2018-10-15 12:30:06,2018-10-15,12:30:06,LKS,G07
2018-10-15 12:30:11,2018-10-15,12:30:11,YIS,G05
2018-10-15 12:30:17,2018-10-15,12:30:17,KRJ,G09
2018-10-15 12:30:27,2018-10-15,12:30:27,BDK,G09
2018-10-15 12:30:38,2018-10-15,12:30:38,MSL,G03
2018-10-15 12:30:53,2018-10-15,12:30:53,BGS,G12
2018-10-15 12:30:58,2018-10-15,12:30:58,ORC,G03
2018-10-15 12:30:59,2018-10-15,12:30:59,RDH,G07
2018-10-15 12:31:10,2018-10-15,12:31:10,JUR,G14
2018-10-15 12:31:18,2018-10-15,12:31:18,NOV,G06
2018-10-15 12:31:20,2018-10-15,12:31:20,BFT,G07
2018-10-15 12:31:27,2018-10-15,12:31:27,YIS,G04
2018-10-15 12:31:37,2018-10-15,12:31:37,JUR,G13
2018-10-15 12:31:52,2018-10-15,12:31:52,WDL,G11
2018-10-15 12:32:05,2018-10-15,12:32:05,TPG,G08
2018-10-15 12:32:07,2018-10-15,12:32:07,JUR,G21
2018-10-15 12:32:17,2018-10-15,12:32:17,BNL,G03
2018-10-15 12:32:30,2018-10-15,12:32:30,TAP,G08
2018-10-15 12:32:54,2018-10-15,12:32:54,AMK,G08
2018-10-15 12:33:00,2018-10-15,12:33:00,YIS,G02
2018-10-15 12:33:03,2018-10-15,12:33:03,SOM,G12
2018-10-15 12:33:12,2018-10-15,12:33:12,YWT,G02
2018-10-15 12:33:20,2018-10-15,12:33:20,YWT,G01
2018-10-15 12:33:36,2018-10-15,12:33:36,SOM,G02
2018-10-15 12:33:46,2018-10-15,12:33:46,BGS,G05
2018-10-15 12:33:47,2018-10-15,12:33:47,PSR,G01
2018-10-15 12:33:56,2018-10-15,12:33:56,ADM,G03
2018-10-15 12:33:56,2018-10-15,12:33:56,BGS,G05
2018-10-15 12:34:03,2018-10-15,12:34:03,BGS,G05
2018-10-15 12:34:09,2018-10-15,12:34:09,BNL,G09
2018-10-15 12:34:14,2018-10-15,12:34:14,CTH,G03
2018-10-15 12:34:35,2018-10-15,12:34:35,QUE,G11
2018-10-15 12:34:50,2018-10-15,12:34:50,QUE,G01
2018-10-15 12:34:52,2018-10-15,12:34:52,JUR,G24
2018-10-15 12:34:58,2018-10-15,12:34:58,BFT,G07
2018-10-15 12:35:00,2018-10-15,12:35:00,RDH,G04
2018-10-15 12:35:07,2018-10-15,12:35:07,TIB,G04
2018-10-15 12:35:19,2018-10-15,12:35:19,TPG,G19
2018-10-15 12:35:36,2018-10-15,12:35:36,CCK,G04
2018-10-15 12:35:39,2018-10-15,12:35:39,CTH,G01
2018-10-15 12:36:04,2018-10-15,12:36:04,JUR,G03
2018-10-15 12:36:04,2018-10-15,12:36:04,ORC,G19
2018-10-15 12:36:05,2018-10-15,12:36:05,YIS,G02
2018-10-15 12:36:07,2018-10-15,12:36:07,SBW,G04
2018-10-15 12:36:18,2018-10-15,12:36:18,ORC,G24
2018-10-15 12:36:21,2018-10-15,12:36:21,BFT,G11
2018-10-15 12:36:29,2018-10-15,12:36:29,ORC,G25
2018-10-15 12:36:33,2018-10-15,12:36:33,ORC,G25
2018-10-15 12:36:36,2018-10-15,12:36:36,KRJ,G17
2018-10-15 12:36:39,2018-10-15,12:36:39,ORC,G25
2018-10-15 12:36:51,2018-10-15,12:36:51,RFP,G08
2018-10-15 12:37:06,2018-10-15,12:37:06,ORC,G26
2018-10-15 12:37:18,2018-10-15,12:37:18,BNL,G13
2018-10-15 12:37:37,2018-10-15,12:37:37,ADM,G08
2018-10-15 12:37:44,2018-10-15,12:37:44,MSL,G03
2018-10-15 12:37:56,2018-10-15,12:37:56,BSH,G07
2018-10-15 12:38:12,2018-10-15,12:38:12,CLE,G08
2018-10-15 12:38:16,2018-10-15,12:38:16,YWT,G01
2018-10-15 12:38:23,2018-10-15,12:38:23,TNM,G05
2018-10-15 12:38:24,2018-10-15,12:38:24,TNM,G06
2018-10-15 12:38:27,2018-10-15,12:38:27,SOM,G03
2018-10-15 12:38:29,2018-10-15,12:38:29,NEW,G01
2018-10-15 12:38:31,2018-10-15,12:38:31,BDK,G03
2018-10-15 12:38:35,2018-10-15,12:38:35,RDH,G08
2018-10-15 12:38:42,2018-10-15,12:38:42,YWT,G02
2018-10-15 12:38:43,2018-10-15,12:38:43,NEW,G01
2018-10-15 12:39:06,2018-10-15,12:39:06,SOM,G11
2018-10-15 12:39:08,2018-10-15,12:39:08,DBG,G12
2018-10-15 12:39:18,2018-10-15,12:39:18,RFP,G27
2018-10-15 12:39:19,2018-10-15,12:39:19,PSR,G05
2018-10-15 12:39:23,2018-10-15,12:39:23,BNL,G03
2018-10-15 12:39:29,2018-10-15,12:39:29,YWT,G01
2018-10-15 12:39:34,2018-10-15,12:39:34,NEW,G01
2018-10-15 12:39:41,2018-10-15,12:39:41,YCK,G10
2018-10-15 12:39:48,2018-10-15,12:39:48,TIB,G07
2018-10-15 12:39:50,2018-10-15,12:39:50,BGS,G06
2018-10-15 12:39:59,2018-10-15,12:39:59,YIS,G11
2018-10-15 12:39:59,2018-10-15,12:39:59,ORC,G28
2018-10-15 12:40:06,2018-10-15,12:40:06,TAP,G12
2018-10-15 12:40:13,2018-10-15,12:40:13,JUR,G19
2018-10-15 12:40:15,2018-10-15,12:40:15,JUR,G14
2018-10-15 12:40:20,2018-10-15,12:40:20,TIB,G04
2018-10-15 12:40:21,2018-10-15,12:40:21,BNV,G05
2018-10-15 12:40:24,2018-10-15,12:40:24,YCK,G02
2018-10-15 12:40:26,2018-10-15,12:40:26,BNL,G14
2018-10-15 12:40:27,2018-10-15,12:40:27,RFP,G31
2018-10-15 12:40:28,2018-10-15,12:40:28,LVR,G02
2018-10-15 12:40:35,2018-10-15,12:40:35,ALJ,G08
2018-10-15 12:40:41,2018-10-15,12:40:41,JUR,G14
2018-10-15 12:41:00,2018-10-15,12:41:00,SIM,G03
2018-10-15 12:41:02,2018-10-15,12:41:02,SIM,G02
2018-10-15 12:41:02,2018-10-15,12:41:02,ORC,G25
2018-10-15 12:41:21,2018-10-15,12:41:21,TPG,G01
2018-10-15 12:41:22,2018-10-15,12:41:22,ADM,G08
2018-10-15 12:41:31,2018-10-15,12:41:31,WDL,G05
2018-10-15 12:41:38,2018-10-15,12:41:38,NOV,G08
2018-10-15 12:42:01,2018-10-15,12:42:01,BNL,G03
2018-10-15 12:42:06,2018-10-15,12:42:06,CCK,G16
2018-10-15 12:42:13,2018-10-15,12:42:13,BNL,G13
2018-10-15 12:42:13,2018-10-15,12:42:13,AMK,G10
2018-10-15 12:42:24,2018-10-15,12:42:24,SOM,G15
2018-10-15 12:42:35,2018-10-15,12:42:35,ADM,G08
2018-10-15 12:42:37,2018-10-15,12:42:37,QUE,G08
2018-10-15 12:42:53,2018-10-15,12:42:53,BGS,G06
2018-10-15 12:43:00,2018-10-15,12:43:00,ADM,G05
2018-10-15 12:43:17,2018-10-15,12:43:17,RFP,G31
2018-10-15 12:43:28,2018-10-15,12:43:28,SBW,G08
2018-10-15 12:43:29,2018-10-15,12:43:29,TAP,G06
2018-10-15 12:43:35,2018-10-15,12:43:35,COM,G14
2018-10-15 12:43:37,2018-10-15,12:43:37,AMK,G14
2018-10-15 12:43:41,2018-10-15,12:43:41,SOM,G03
2018-10-15 12:43:43,2018-10-15,12:43:43,TIB,G10
2018-10-15 12:43:45,2018-10-15,12:43:45,SOM,G12
2018-10-15 12:43:47,2018-10-15,12:43:47,SOM,G12
2018-10-15 12:43:50,2018-10-15,12:43:50,TAP,G11
2018-10-15 12:44:01,2018-10-15,12:44:01,RDH,G07
2018-10-15 12:44:03,2018-10-15,12:44:03,JUR,G24
2018-10-15 12:44:03,2018-10-15,12:44:03,JUR,G08
2018-10-15 12:44:10,2018-10-15,12:44:10,JUR,G01
2018-10-15 12:44:10,2018-10-15,12:44:10,LKS,G08
2018-10-15 12:44:13,2018-10-15,12:44:13,MSL,G06
2018-10-15 12:44:26,2018-10-15,12:44:26,BGS,G13
2018-10-15 12:44:29,2018-10-15,12:44:29,TPG,G10
2018-10-15 12:44:54,2018-10-15,12:44:54,AMK,G03
2018-10-15 12:44:55,2018-10-15,12:44:55,ORC,G03
2018-10-15 12:45:20,2018-10-15,12:45:20,CCK,G08
2018-10-15 12:45:23,2018-10-15,12:45:23,ALJ,G07
2018-10-15 12:45:27,2018-10-15,12:45:27,WDL,G09
2018-10-15 12:45:36,2018-10-15,12:45:36,BBT,G07
2018-10-15 12:45:45,2018-10-15,12:45:45,RFP,G27
2018-10-15 12:45:47,2018-10-15,12:45:47,JUR,G20
2018-10-15 12:45:52,2018-10-15,12:45:52,YIS,G04
2018-10-15 12:45:53,2018-10-15,12:45:53,WDL,G10
2018-10-15 12:45:54,2018-10-15,12:45:54,LVR,G05
2018-10-15 12:46:04,2018-10-15,12:46:04,KTB,G05
2018-10-15 12:46:05,2018-10-15,12:46:05,TIB,G08
2018-10-15 12:46:06,2018-10-15,12:46:06,CLE,G02
2018-10-15 12:46:10,2018-10-15,12:46:10,JUR,G14
2018-10-15 12:46:15,2018-10-15,12:46:15,JUR,G14
2018-10-15 12:46:19,2018-10-15,12:46:19,TPG,G19
2018-10-15 12:46:41,2018-10-15,12:46:41,BGS,G09
2018-10-15 12:47:02,2018-10-15,12:47:02,AMK,G10
2018-10-15 12:47:02,2018-10-15,12:47:02,ORC,G01
2018-10-15 12:47:07,2018-10-15,12:47:07,ORC,G01
2018-10-15 12:47:44,2018-10-15,12:47:44,BDK,G04
2018-10-15 12:47:45,2018-10-15,12:47:45,BHC,G10
2018-10-15 12:48:14,2018-10-15,12:48:14,KTB,G07
2018-10-15 12:48:31,2018-10-15,12:48:31,SOM,G09
2018-10-15 12:48:33,2018-10-15,12:48:33,SOM,G12
2018-10-15 12:48:42,2018-10-15,12:48:42,ORC,G13
2018-10-15 12:48:44,2018-10-15,12:48:44,MSL,G07
2018-10-15 12:48:49,2018-10-15,12:48:49,ADM,G07
2018-10-15 12:48:56,2018-10-15,12:48:56,CLE,G03
2018-10-15 12:48:57,2018-10-15,12:48:57,ADM,G12
2018-10-15 12:49:03,2018-10-15,12:49:03,LVR,G05
2018-10-15 12:49:17,2018-10-15,12:49:17,BGS,G12
2018-10-15 12:49:32,2018-10-15,12:49:32,TAM,G12
2018-10-15 12:50:13,2018-10-15,12:50:13,LKS,G07
2018-10-15 12:50:15,2018-10-15,12:50:15,KEM,G01
2018-10-15 12:50:21,2018-10-15,12:50:21,NOV,G03
2018-10-15 12:50:48,2018-10-15,12:50:48,WDL,G13
2018-10-15 12:50:54,2018-10-15,12:50:54,TPG,G01
2018-10-15 12:50:54,2018-10-15,12:50:54,JUR,G05
2018-10-15 12:51:01,2018-10-15,12:51:01,WDL,G04
2018-10-15 12:51:04,2018-10-15,12:51:04,JUR,G22
2018-10-15 12:51:06,2018-10-15,12:51:06,RDH,G09
2018-10-15 12:51:07,2018-10-15,12:51:07,CTH,G04
2018-10-15 12:51:20,2018-10-15,12:51:20,CCK,G17
2018-10-15 12:51:24,2018-10-15,12:51:24,CTH,G17
2018-10-15 12:51:37,2018-10-15,12:51:37,BSH,G08
2018-10-15 12:51:38,2018-10-15,12:51:38,NOV,G07
2018-10-15 12:51:49,2018-10-15,12:51:49,JUR,G14
2018-10-15 12:52:08,2018-10-15,12:52:08,LVR,G07
2018-10-15 12:52:11,2018-10-15,12:52:11,WDL,G05
2018-10-15 12:52:29,2018-10-15,12:52:29,BNL,G17
2018-10-15 12:52:42,2018-10-15,12:52:42,BNL,G14
2018-10-15 12:52:55,2018-10-15,12:52:55,TPG,G20
2018-10-15 12:52:56,2018-10-15,12:52:56,WDL,G05
2018-10-15 12:52:57,2018-10-15,12:52:57,MRB,G05
2018-10-15 12:53:00,2018-10-15,12:53:00,RDH,G01
2018-10-15 12:53:06,2018-10-15,12:53:06,BDK,G05
2018-10-15 12:53:08,2018-10-15,12:53:08,PYL,G04
2018-10-15 12:53:11,2018-10-15,12:53:11,RFP,G26
2018-10-15 12:53:27,2018-10-15,12:53:27,DBG,G01
2018-10-15 12:53:50,2018-10-15,12:53:50,NEW,G11
2018-10-15 12:53:54,2018-10-15,12:53:54,NEW,G03
2018-10-15 12:53:58,2018-10-15,12:53:58,BFT,G03
2018-10-15 12:54:02,2018-10-15,12:54:02,TAM,G10
2018-10-15 12:54:08,2018-10-15,12:54:08,JUR,G12
2018-10-15 12:54:16,2018-10-15,12:54:16,LVR,G07
2018-10-15 12:54:16,2018-10-15,12:54:16,ADM,G02
2018-10-15 12:54:25,2018-10-15,12:54:25,BFT,G03
2018-10-15 12:54:27,2018-10-15,12:54:27,BSH,G10
2018-10-15 12:54:28,2018-10-15,12:54:28,JUR,G10
2018-10-15 12:54:54,2018-10-15,12:54:54,YWT,G04
2018-10-15 12:55:00,2018-10-15,12:55:00,WDL,G03
2018-10-15 12:55:04,2018-10-15,12:55:04,TAM,G09
2018-10-15 12:55:09,2018-10-15,12:55:09,PSR,G08
2018-10-15 12:55:22,2018-10-15,12:55:22,CLE,G08
2018-10-15 12:55:22,2018-10-15,12:55:22,WDL,G10
2018-10-15 12:55:23,2018-10-15,12:55:23,LVR,G07
2018-10-15 12:55:29,2018-10-15,12:55:29,LVR,G07
2018-10-15 12:55:44,2018-10-15,12:55:44,TIB,G07
2018-10-15 12:55:45,2018-10-15,12:55:45,TNM,G03
2018-10-15 12:55:47,2018-10-15,12:55:47,LKS,G07
2018-10-15 12:55:54,2018-10-15,12:55:54,BBT,G07
2018-10-15 12:56:01,2018-10-15,12:56:01,JUR,G05
2018-10-15 12:56:11,2018-10-15,12:56:11,SOM,G15
2018-10-15 12:56:15,2018-10-15,12:56:15,SBW,G04
2018-10-15 12:56:15,2018-10-15,12:56:15,JUR,G12
2018-10-15 12:56:16,2018-10-15,12:56:16,SOM,G11
2018-10-15 12:56:16,2018-10-15,12:56:16,TAM,G09
2018-10-15 12:56:22,2018-10-15,12:56:22,YIS,G01
2018-10-15 12:56:27,2018-10-15,12:56:27,CTH,G12
2018-10-15 12:56:29,2018-10-15,12:56:29,SIM,G07
2018-10-15 12:56:38,2018-10-15,12:56:38,NEW,G08
2018-10-15 12:56:43,2018-10-15,12:56:43,KRJ,G13
2018-10-15 12:56:47,2018-10-15,12:56:47,BNV,G02
2018-10-15 12:56:48,2018-10-15,12:56:48,YIS,G06
2018-10-15 12:57:06,2018-10-15,12:57:06,OTP,G02
2018-10-15 12:57:09,2018-10-15,12:57:09,CTH,G03
2018-10-15 12:57:30,2018-10-15,12:57:30,BNL,G17
2018-10-15 12:57:42,2018-10-15,12:57:42,KRJ,G11
2018-10-15 12:57:58,2018-10-15,12:57:58,YWT,G02
2018-10-15 12:58:09,2018-10-15,12:58:09,TNM,G07
2018-10-15 12:58:10,2018-10-15,12:58:10,OTP,G01
2018-10-15 12:58:22,2018-10-15,12:58:22,PYL,G03
2018-10-15 12:58:29,2018-10-15,12:58:29,CLE,G07
2018-10-15 12:58:29,2018-10-15,12:58:29,SOM,G02
2018-10-15 12:58:32,2018-10-15,12:58:32,OTP,G10
2018-10-15 12:58:39,2018-10-15,12:58:39,YIS,G04
2018-10-15 12:58:41,2018-10-15,12:58:41,MRB,G04
2018-10-15 12:58:45,2018-10-15,12:58:45,BGS,G12
2018-10-15 12:58:53,2018-10-15,12:58:53,TAM,G10
2018-10-15 12:59:06,2018-10-15,12:59:06,ADM,G12
2018-10-15 12:59:11,2018-10-15,12:59:11,ORC,G01
2018-10-15 12:59:13,2018-10-15,12:59:13,YCK,G07
2018-10-15 12:59:15,2018-10-15,12:59:15,ADM,G08
2018-10-15 12:59:16,2018-10-15,12:59:16,RFP,G09
2018-10-15 12:59:33,2018-10-15,12:59:33,CTH,G03
2018-10-15 12:59:34,2018-10-15,12:59:34,ORC,G01
2018-10-15 12:59:47,2018-10-15,12:59:47,JUR,G03
2018-10-15 13:00:07,2018-10-15,13:00:07,TIB,G10
2018-10-15 13:00:08,2018-10-15,13:00:08,JUR,G01
2018-10-15 13:00:13,2018-10-15,13:00:13,NOV,G10
2018-10-15 13:00:16,2018-10-15,13:00:16,CLE,G11
2018-10-15 13:00:20,2018-10-15,13:00:20,CCK,G05
2018-10-15 13:00:26,2018-10-15,13:00:26,LVR,G02
2018-10-15 13:01:10,2018-10-15,13:01:10,TPG,G20
2018-10-15 13:01:28,2018-10-15,13:01:28,ORC,G23
2018-10-15 13:01:33,2018-10-15,13:01:33,BDL,G06
2018-10-15 13:01:38,2018-10-15,13:01:38,SBW,G09
2018-10-15 13:01:43,2018-10-15,13:01:43,YIS,G13
2018-10-15 13:02:00,2018-10-15,13:02:00,AMK,G11
2018-10-15 13:02:07,2018-10-15,13:02:07,BNL,G03
2018-10-15 13:02:07,2018-10-15,13:02:07,BNL,G14
2018-10-15 13:02:25,2018-10-15,13:02:25,ORC,G17
2018-10-15 13:02:42,2018-10-15,13:02:42,PYL,G06
2018-10-15 13:02:48,2018-10-15,13:02:48,RFP,G10
2018-10-15 13:02:50,2018-10-15,13:02:50,MRB,G05
2018-10-15 13:02:52,2018-10-15,13:02:52,RFP,G27
2018-10-15 13:03:02,2018-10-15,13:03:02,MSL,G05
2018-10-15 13:03:05,2018-10-15,13:03:05,AMK,G12
2018-10-15 13:03:08,2018-10-15,13:03:08,TNM,G01
2018-10-15 13:03:10,2018-10-15,13:03:10,BHC,G10
2018-10-15 13:03:16,2018-10-15,13:03:16,BNL,G03
2018-10-15 13:03:19,2018-10-15,13:03:19,SIM,G06
2018-10-15 13:03:24,2018-10-15,13:03:24,COM,G15
2018-10-15 13:03:30,2018-10-15,13:03:30,NEW,G04
2018-10-15 13:03:32,2018-10-15,13:03:32,CTH,G15
2018-10-15 13:03:36,2018-10-15,13:03:36,YIS,G05
2018-10-15 13:03:46,2018-10-15,13:03:46,NEW,G06
2018-10-15 13:03:55,2018-10-15,13:03:55,BGS,G01
2018-10-15 13:04:09,2018-10-15,13:04:09,NEW,G03
2018-10-15 13:04:47,2018-10-15,13:04:47,CCK,G11
2018-10-15 13:04:49,2018-10-15,13:04:49,BGS,G12
2018-10-15 13:05:01,2018-10-15,13:05:01,JUR,G08
2018-10-15 13:05:01,2018-10-15,13:05:01,CCK,G09
2018-10-15 13:05:13,2018-10-15,13:05:13,QUE,G03
2018-10-15 13:05:16,2018-10-15,13:05:16,QUE,G03
2018-10-15 13:05:19,2018-10-15,13:05:19,ORC,G14
2018-10-15 13:05:27,2018-10-15,13:05:27,JUR,G07
2018-10-15 13:05:27,2018-10-15,13:05:27,PYL,G03
2018-10-15 13:05:46,2018-10-15,13:05:46,KEM,G03
2018-10-15 13:05:57,2018-10-15,13:05:57,COM,G08
2018-10-15 13:06:00,2018-10-15,13:06:00,PSR,G04
2018-10-15 13:06:03,2018-10-15,13:06:03,JUR,G13
2018-10-15 13:06:04,2018-10-15,13:06:04,PSR,G04
2018-10-15 13:06:06,2018-10-15,13:06:06,ORC,G04
2018-10-15 13:06:19,2018-10-15,13:06:19,BSH,G08
2018-10-15 13:06:20,2018-10-15,13:06:20,SBW,G03
2018-10-15 13:06:33,2018-10-15,13:06:33,BFT,G09
2018-10-15 13:06:38,2018-10-15,13:06:38,SBW,G10
2018-10-15 13:06:38,2018-10-15,13:06:38,YIS,G04
2018-10-15 13:06:51,2018-10-15,13:06:51,YCK,G01
2018-10-15 13:06:53,2018-10-15,13:06:53,KEM,G07
2018-10-15 13:06:53,2018-10-15,13:06:53,NOV,G06
2018-10-15 13:06:54,2018-10-15,13:06:54,YCK,G01
2018-10-15 13:06:56,2018-10-15,13:06:56,ALJ,G05
2018-10-15 13:06:57,2018-10-15,13:06:57,PYL,G02
2018-10-15 13:06:58,2018-10-15,13:06:58,WDL,G04
2018-10-15 13:07:15,2018-10-15,13:07:15,BDK,G04
2018-10-15 13:07:22,2018-10-15,13:07:22,COM,G04
2018-10-15 13:07:25,2018-10-15,13:07:25,BFT,G08
2018-10-15 13:07:27,2018-10-15,13:07:27,TIB,G02
2018-10-15 13:07:28,2018-10-15,13:07:28,NOV,G08
2018-10-15 13:07:34,2018-10-15,13:07:34,PSR,G02
2018-10-15 13:07:46,2018-10-15,13:07:46,PSR,G09
2018-10-15 13:07:51,2018-10-15,13:07:51,PSR,G03
2018-10-15 13:08:16,2018-10-15,13:08:16,PSR,G09
2018-10-15 13:08:19,2018-10-15,13:08:19,KAL,G03
2018-10-15 13:08:31,2018-10-15,13:08:31,CTH,G17
2018-10-15 13:08:42,2018-10-15,13:08:42,KTB,G01
2018-10-15 13:09:06,2018-10-15,13:09:06,NOV,G10
2018-10-15 13:09:07,2018-10-15,13:09:07,SOM,G15
2018-10-15 13:09:11,2018-10-15,13:09:11,TAP,G01
2018-10-15 13:09:23,2018-10-15,13:09:23,NOV,G08
2018-10-15 13:09:24,2018-10-15,13:09:24,YCK,G06
2018-10-15 13:09:27,2018-10-15,13:09:27,NOV,G08
2018-10-15 13:09:30,2018-10-15,13:09:30,NEW,G03
2018-10-15 13:09:31,2018-10-15,13:09:31,BDK,G04
2018-10-15 13:09:33,2018-10-15,13:09:33,KTB,G01
2018-10-15 13:09:36,2018-10-15,13:09:36,JUR,G08
2018-10-15 13:09:36,2018-10-15,13:09:36,BGS,G13
2018-10-15 13:09:40,2018-10-15,13:09:40,LKS,G03
2018-10-15 13:09:54,2018-10-15,13:09:54,CLE,G09
2018-10-15 13:10:07,2018-10-15,13:10:07,SOM,G12
2018-10-15 13:10:12,2018-10-15,13:10:12,TAM,G08
2018-10-15 13:10:13,2018-10-15,13:10:13,BDK,G04
2018-10-15 13:10:43,2018-10-15,13:10:43,NOV,G10
2018-10-15 13:10:50,2018-10-15,13:10:50,YCK,G09
2018-10-15 13:10:53,2018-10-15,13:10:53,TIB,G01
2018-10-15 13:10:56,2018-10-15,13:10:56,JUR,G20
2018-10-15 13:10:58,2018-10-15,13:10:58,COM,G09
2018-10-15 13:11:03,2018-10-15,13:11:03,BDK,G05
2018-10-15 13:11:11,2018-10-15,13:11:11,TAP,G05
2018-10-15 13:11:21,2018-10-15,13:11:21,CTH,G04
2018-10-15 13:11:34,2018-10-15,13:11:34,YIS,G05
2018-10-15 13:11:34,2018-10-15,13:11:34,NOV,G01
2018-10-15 13:11:36,2018-10-15,13:11:36,SBW,G03
2018-10-15 13:11:40,2018-10-15,13:11:40,SOM,G01
2018-10-15 13:11:41,2018-10-15,13:11:41,BFT,G11
2018-10-15 13:11:48,2018-10-15,13:11:48,SBW,G03
2018-10-15 13:11:50,2018-10-15,13:11:50,BFT,G10
2018-10-15 13:11:54,2018-10-15,13:11:54,BFT,G09
2018-10-15 13:11:55,2018-10-15,13:11:55,ADM,G08
2018-10-15 13:12:08,2018-10-15,13:12:08,DBG,G11
2018-10-15 13:12:10,2018-10-15,13:12:10,OTP,G05
2018-10-15 13:12:18,2018-10-15,13:12:18,DBG,G03
2018-10-15 13:12:20,2018-10-15,13:12:20,YIS,G06
2018-10-15 13:12:21,2018-10-15,13:12:21,NOV,G08
2018-10-15 13:12:25,2018-10-15,13:12:25,TAP,G06
2018-10-15 13:12:30,2018-10-15,13:12:30,WDL,G13
2018-10-15 13:12:30,2018-10-15,13:12:30,WDL,G04
2018-10-15 13:12:31,2018-10-15,13:12:31,WDL,G10
2018-10-15 13:12:35,2018-10-15,13:12:35,PSR,G03
2018-10-15 13:12:45,2018-10-15,13:12:45,BDK,G03
2018-10-15 13:12:46,2018-10-15,13:12:46,ALJ,G01
2018-10-15 13:12:49,2018-10-15,13:12:49,TAM,G03
2018-10-15 13:12:50,2018-10-15,13:12:50,RFP,G27
2018-10-15 13:13:02,2018-10-15,13:13:02,PYL,G03
2018-10-15 13:13:06,2018-10-15,13:13:06,AMK,G14
2018-10-15 13:13:08,2018-10-15,13:13:08,ORC,G01
2018-10-15 13:13:12,2018-10-15,13:13:12,TAP,G06
2018-10-15 13:13:18,2018-10-15,13:13:18,WDL,G02
2018-10-15 13:13:25,2018-10-15,13:13:25,BGB,G08
2018-10-15 13:13:31,2018-10-15,13:13:31,ADM,G02
2018-10-15 13:13:35,2018-10-15,13:13:35,SOM,G15
2018-10-15 13:13:39,2018-10-15,13:13:39,RDH,G08
2018-10-15 13:14:14,2018-10-15,13:14:14,RFP,G01
2018-10-15 13:14:27,2018-10-15,13:14:27,NOV,G09
2018-10-15 13:14:27,2018-10-15,13:14:27,RFP,G01
2018-10-15 13:14:42,2018-10-15,13:14:42,NEW,G01
2018-10-15 13:14:46,2018-10-15,13:14:46,KAL,G07
2018-10-15 13:14:49,2018-10-15,13:14:49,ADM,G07
2018-10-15 13:14:50,2018-10-15,13:14:50,CLE,G08
2018-10-15 13:15:17,2018-10-15,13:15:17,JUR,G20
2018-10-15 13:15:22,2018-10-15,13:15:22,PYL,G02
2018-10-15 13:15:25,2018-10-15,13:15:25,BGS,G06
2018-10-15 13:15:38,2018-10-15,13:15:38,JUR,G09
2018-10-15 13:15:59,2018-10-15,13:15:59,TIB,G07
2018-10-15 13:16:01,2018-10-15,13:16:01,ALJ,G05
2018-10-15 13:16:10,2018-10-15,13:16:10,LVR,G09
2018-10-15 13:16:12,2018-10-15,13:16:12,CNG,G03
